Project #,Region_ID,State,County,Study Group,Transmission Owner,POI Name,Request Status,Queue Date,Queue Age Months,Project_MW,Fuel,Generating Facility,Service Type,Predicted_Withdrawal_36M,Risk_Index_0_9,Operational_Risk_Tier,Readiness_Score_0_9,Age_Score_0_9,Regional_Need_Score_0_9,Eligibility_Status,Priority_Score_0_9,Priority_Score_Need_Sensitivity_0_9,Regional_Rank,Risk_Reason_1,Risk_Reason_2,Risk_Reason_3,Joint_Study_Screen
S1100,AR,AR,MISSISSIPPI,,"ENTERGY ARKANSAS, LLC EATO",BLYTHEVILLE I-55 - AECC BLYTHEVILLE NORTH 161.0KV,ACTIVE,2025-06-18 04:00:00+00:00,14.751540041067761,200.0,BATTERY STORAGE,BATTERY STORAGE,SIS,0.4183313877452193,3,Moderate risk,6,2.212731006160164,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.863819301848048,4.5531827515400405,54,Larger requested MW is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (nan) is a historical context feature,True
S1170,AR,AR,UNION,,"ENTERGY ARKANSAS, LLC EATO",HUTTIG SS - STRONG SS 115.0KV,ACTIVE,2025-06-27 04:00:00+00:00,14.455852156057494,100.0,BATTERY STORAGE,BATTERY STORAGE,SIS,0.4030674962953523,3,Moderate risk,6,2.1683778234086244,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.850513347022587,4.5420944558521565,55,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (nan) is a historical context feature,,True
J3449,AR,AR,POPE,SOUTH,"ENTERGY ARKANSAS, LLC EATO",MORRILTON EAST - ATKINS 161.0KV,PENDING REVISION APPROVAL,2024-03-26 04:00:00+00:00,29.503080082135522,200.0,SOLAR,PHOTOVOLTAIC,NRIS,0.5056490884763114,4,Moderate risk,5,4.425462012320328,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.827638603696099,4.606365503080082,56,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J3619,AR,AR,MISSISSIPPI,SOUTH,"ENTERGY ARKANSAS, LLC EATO",MONETTE JUNCTION - PARAGOULD 161.0KV,ACTIVE,2024-04-16 04:00:00+00:00,28.813141683778234,150.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4947173816226711,4,Moderate risk,5,4.321971252566735,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.796591375770021,4.580492813141683,57,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J3401,AR,AR,MISSISSIPPI,SOUTH,"ENTERGY ARKANSAS, LLC EATO",DELL EHV - SAN SOUCI 500.0KV,ACTIVE,2024-04-18 04:00:00+00:00,28.747433264887064,500.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4917875817982043,4,Moderate risk,5,4.312114989733059,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.793634496919918,4.578028747433265,58,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J2818,AR,AR,OUACHITA,SOUTH,"ENTERGY ARKANSAS, LLC EATO",AECC CAMDEN SOUTH - STEPHENS 115.0KV,ACTIVE,2025-10-27 04:00:00+00:00,10.447638603696099,130.0,HYBRID,SOLAR/BATTERY,NRIS,0.4549506195752721,3,Moderate risk,6,1.567145790554415,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.670143737166324,4.391786447638603,59,Study Group (SOUTH) is a historical context feature,,,False
S1164,AR,AR,MISSISSIPPI,NO_GROUP,ENTERGY ARKANSAS INC. EAI,DELL - MANILA 161 KV,ACTIVE,2026-05-11 04:00:00+00:00,4.008213552361396,200.0,,,SIS,0.40932084126593776,3,Moderate risk,6,0.6012320328542095,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.380369609856262,4.150308008213552,60,Larger requested MW is associated with historical withdrawal risk,Study Group (NO_GROUP) is a historical context feature,,False
S1094,AR,AR,CRITTENDEN,,"ENTERGY ARKANSAS, LLC EATO",BOB WHITE,ACTIVE,2025-04-08 04:00:00+00:00,17.084188911704313,180.0,BATTERY STORAGE,BATTERY STORAGE,SIS,0.4719158277449895,4,Moderate risk,5,2.5626283367556466,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.268788501026694,4.140657084188912,61,Larger requested MW is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (nan) is a historical context feature,True
J3090,AR,AR,CRITTENDEN,SOUTH,ENTERGY ARKANSAS INC. EAI,WEST MEMPHIS EHV,ACTIVE,2022-09-09 04:00:00+00:00,48.03285420944559,200.0,SOLAR,PHOTOVOLTAIC,NRIS,0.5823174270545152,6,Elevated risk,3,7.204928131416838,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.261478439425051,4.30123203285421,62,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (SOUTH) is a historical context feature,False
J3192,AR,AR,JACKSON,SOUTH,"ENTERGY ARKANSAS, LLC EATO",MALLORY 161 KV SUBSTATION,PENDING REVISION APPROVAL,2022-09-15 04:00:00+00:00,47.83572895277207,500.0,SOLAR,PHOTOVOLTAIC,NRIS,0.574304062465028,6,Elevated risk,3,7.175359342915811,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.252607802874743,4.293839835728953,63,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (SOUTH) is a historical context feature,False
J4088,AR,AR,LEE,SOUTH,"ENTERGY ARKANSAS, LLC",WHEATLEY 500 KV SWITCHING STATION (BEING BUILT BY J1710 & J1820),ACTIVE,2025-10-06 04:00:00+00:00,11.137577002053389,340.0,HYBRID,SOLAR/BATTERY,NRIS,0.5029655805097903,4,Moderate risk,5,1.6706365503080083,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.001190965092403,3.9176591375770022,64,Larger requested MW is associated with historical withdrawal risk,Study Group (SOUTH) is a historical context feature,,False
J2955,AR,AR,SALINE,SOUTH,"ENTERGY ARKANSAS, LLC EATO",WRIGHTSVILLE Ã¢?? WHITE BLUFF EHV 115 KV,ACTIVE,2023-11-07 05:00:00+00:00,34.10266940451746,150.0,SOLAR,PHOTOVOLTAIC,NRIS,0.5974750124886337,6,Elevated risk,3,5.115400410677618,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.634620123203285,3.778850102669405,65,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (SOUTH) is a historical context feature,False
J2639,AR,AR,BRADLEY,SOUTH,"ENTERGY ARKANSAS, LLC EATO",AECC HERMITAGE SOUTH - HILO 115.0KV,ACTIVE,2022-09-09 04:00:00+00:00,48.03285420944559,105.8,SOLAR,PHOTOVOLTAIC,NRIS,0.6104259943084995,7,Elevated risk,2,7.204928131416838,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.561478439425051,3.8012320328542097,66,Fuel category (SOLAR) reflects a historical association,Study Group (SOUTH) is a historical context feature,,False
J2634,AR,AR,OUACHITA,SOUTH,"ENTERGY ARKANSAS, LLC EATO",CAMDEN MAGUIRE - SMACKOVER 115.0KV,ACTIVE,2022-09-12 04:00:00+00:00,47.93429158110883,105.8,SOLAR,PHOTOVOLTAIC,NRIS,0.6109457351092908,7,Elevated risk,2,7.190143737166324,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.557043121149897,3.797535934291581,67,Fuel category (SOLAR) reflects a historical association,Study Group (SOUTH) is a historical context feature,,False
J3829,AR,AR,HOT SPRING,SOUTH,"ENTERGY ARKANSAS, LLC EATO",ETTA,ACTIVE,2024-04-17 04:00:00+00:00,28.78028747433265,770.0,GAS,COMBINED-CYCLE – STEAM PLANT,NRIS,0.5788405185725247,6,Elevated risk,3,4.317043121149897,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.395112936344969,3.5792607802874743,68,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (SOUTH) is a historical context feature,False
J3982,AR,AR,LONOKE,SOUTH,"ENTERGY ARKANSAS, LLC EATO",WEST MEMPHIS EHV - KEO EHV 500.0KV,ACTIVE,2024-12-24 05:00:00+00:00,20.53388090349076,319.5,WIND,WIND TURBINE,NRIS,0.6180850184309727,7,Elevated risk,2,3.080082135523614,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,2.3240246406570844,2.7700205338809036,69,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,False
J2577,AR,AR,CROSS,SOUTH,"ENTERGY ARKANSAS, LLC EATO",PARKIN,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,200.0,WIND,WIND TURBINE,NRIS,0.7475271070832714,9,Elevated risk,0,7.175359342915811,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,2.1526078028747433,2.793839835728953,70,Larger requested MW is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,Study Group (SOUTH) is a historical context feature,False
J2613,AR,AR,JACKSON,SOUTH,"ENTERGY ARKANSAS, LLC EATO",HOLLAND BOTTOM - INDEPENDENCE-ISES 500.0KV,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,300.0,WIND,WIND TURBINE,NRIS,0.7453871773311318,9,Elevated risk,0,7.175359342915811,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,2.1526078028747433,2.793839835728953,71,Larger requested MW is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,Study Group (SOUTH) is a historical context feature,False
J2841,AR,AR,INDEPENDENCE,SOUTH,"ENTERGY ARKANSAS, LLC EATO",INDEPENDENT - HOLLAND BOTTOM 500KV,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,500.0,WIND,WIND TURBINE,NRIS,0.7426701646931853,9,Elevated risk,0,7.175359342915811,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,2.1526078028747433,2.793839835728953,72,Larger requested MW is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,Study Group (SOUTH) is a historical context feature,False
J4029,AR,AR,MISSISSIPPI,SOUTH,ENTERGY ARKANSAS INC. EAI,HYBAR 230KV,ACTIVE,2025-06-03 04:00:00+00:00,15.24435318275154,85.0,HYBRID,SOLAR/BATTERY,NRIS,0.6512751059363864,7,Elevated risk,2,2.286652977412731,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,2.085995893223819,2.5716632443531826,73,Study Group (SOUTH) is a historical context feature,,,False
J2764,AR,AR,CRAIGHEAD,SOUTH,"ENTERGY ARKANSAS, LLC EATO",JONESBORO (APL) - CASH 161.0KV,ACTIVE,2025-07-24 04:00:00+00:00,13.568788501026694,150.0,HYBRID,SOLAR/BATTERY,NRIS,0.640000434875412,7,Elevated risk,2,2.0353182751540038,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,2.010595482546201,2.508829568788501,74,Larger requested MW is associated with historical withdrawal risk,Study Group (SOUTH) is a historical context feature,,False
J2734,AR,AR,CRITTENDEN,SOUTH,"ENTERGY ARKANSAS, LLC EATO",GILMORE - WILSON 161.0KV,ACTIVE,2025-07-28 04:00:00+00:00,13.437371663244353,150.0,HYBRID,SOLAR/BATTERY,NRIS,0.6406717281680268,7,Elevated risk,2,2.0156057494866526,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,2.004681724845996,2.5039014373716633,75,Larger requested MW is associated with historical withdrawal risk,Study Group (SOUTH) is a historical context feature,,False
J3058,AR,AR,ARKANSAS,SOUTH,"ENTERGY ARKANSAS, LLC EATO",TARLETON,ACTIVE,2025-07-28 04:00:00+00:00,13.437371663244353,200.0,HYBRID,SOLAR/BATTERY,NRIS,0.6388258991166808,7,Elevated risk,2,2.0156057494866526,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,2.004681724845996,2.5039014373716633,76,Larger requested MW is associated with historical withdrawal risk,Study Group (SOUTH) is a historical context feature,,False
J3597,AR,AR,LONOKE,SOUTH,"ENTERGY ARKANSAS, LLC EATO",WEST MEMPHIS EHV - KEO EHV 500.0KV,ACTIVE,2024-04-18 04:00:00+00:00,28.747433264887064,348.0,WIND,WIND TURBINE,NRIS,0.6959506936497818,8,Elevated risk,1,4.312114989733059,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,1.9936344969199178,2.578028747433265,77,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,False
J3081,AR,AR,HOT SPRING,SOUTH,"ENTERGY ARKANSAS, LLC EATO",DEGRAY DAM - H.S. EHV 115.0KV,ACTIVE,2025-07-28 04:00:00+00:00,13.437371663244353,105.0,SOLAR,PHOTOVOLTAIC,NRIS,0.7031796859362516,8,Elevated risk,1,2.0156057494866526,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,1.3046817248459956,2.0039014373716633,78,Fuel category (SOLAR) reflects a historical association,Study Group (SOUTH) is a historical context feature,,False
J4082,AR,AR,JEFFERSON,SOUTH,"ENTERGY ARKANSAS, LLC",OTHER_,ACTIVE,2025-10-07 04:00:00+00:00,11.104722792607802,500.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.6649031524266978,8,Elevated risk,1,1.6657084188911704,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,1.199712525667351,1.9164271047227925,79,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,True
J4174,AR,AR,POINSETT,SOUTH,"ENTERGY ARKANSAS, LLC",MARKED TREE,ACTIVE,2025-10-07 04:00:00+00:00,11.104722792607802,140.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.6727661494142639,8,Elevated risk,1,1.6657084188911704,4.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,1.199712525667351,1.9164271047227925,80,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (SOUTH) is a historical context feature,True
J2945,IA,IA,WASHINGTON,CENTRAL,,SUB T 3 - HILLS 3 345.0KV,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,350.0,GAS,"STEAM TURBINE (INCLUDING NUCLEAR, GEOTHERMAL AND SOLAR STEAM)",NRIS,0.25516104931058986,0,Lower risk,9,7.175359342915811,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,8.452607802874743,8.043839835728953,1,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (CENTRAL) is a historical context feature,True
J2946,IA,IA,DUBUQUE,WEST,ITC MIDWEST,SALEM - HICKORY CREEK 345 KV LINE,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,160.0,GAS,"PISTON (ENGINE), INTERNAL COMBUSTION (DIESEL)",NRIS,0.3523597586743595,2,Lower risk,7,7.175359342915811,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,7.052607802874743,7.043839835728953,2,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (WEST) is a historical context feature,True
J3153,IA,IA,CLINTON,WEST,ITC MIDWEST,BEAVER CHANNEL 161 KV SUBSTATION,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,160.0,GAS,"PISTON (ENGINE), INTERNAL COMBUSTION (DIESEL)",NRIS,0.3523597586743595,2,Lower risk,7,7.175359342915811,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,7.052607802874743,7.043839835728953,3,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (WEST) is a historical context feature,True
J3154,IA,IA,FRANKLIN,WEST,ITC MIDWEST,BLACKHAWK (MEC) - QUINN 345 (SHARED POI WITH J2892),ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,160.0,GAS,"PISTON (ENGINE), INTERNAL COMBUSTION (DIESEL)",NRIS,0.3523597586743595,2,Lower risk,7,7.175359342915811,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,7.052607802874743,7.043839835728953,4,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (WEST) is a historical context feature,True
J4006,IA,IA,RINGGOLD,WEST,MIDAMERICAN ENERGY CO. MEC,ORIENT - DENNY 345KV,ACTIVE,2025-05-07 04:00:00+00:00,16.13141683778234,289.8,WIND,WIND TURBINE,ERIS,0.2541664978231055,0,Lower risk,9,2.419712525667351,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,7.025913757700205,6.8549281314168375,5,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,False
S1111,IA,IA,ADAIR,,MIDAMERICAN ENERGY CO. MEC,ORIENT,ACTIVE,2025-07-31 04:00:00+00:00,13.338809034907598,263.0,HYBRID,COMBUSTION TURBINE (SIMPLE CYCLE),SIS,0.2009195813896878,0,Lower risk,9,2.00082135523614,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,6.900246406570842,6.750205338809035,6,Larger requested MW is associated with historical withdrawal risk,Study Group (nan) is a historical context feature,,False
J1927,IA,IA,MUSCATINE,WEST,MUSCATINE POWER AND WATER,GRANDVIEW SUBSTATION 69 KV,ACTIVE,2021-12-03 05:00:00+00:00,57.23203285420944,23.4,SOLAR,PHOTOVOLTAIC,NRIS,0.43728681755983645,3,Moderate risk,6,8.584804928131415,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,6.775441478439424,6.896201232032854,7,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (WEST) is a historical context feature,False
J2436,IA,IA,WEBSTER,WEST,MIDAMERICAN ENERGY CO. MEC,WEBSTER-LEHIGH 345KV,ACTIVE,2022-09-12 04:00:00+00:00,47.93429158110883,300.0,WIND,WIND TURBINE,NRIS,0.4448389552318543,3,Moderate risk,6,7.190143737166324,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,6.357043121149896,6.547535934291581,8,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,True
J2369,IA,IA,TAYLOR,WEST,MIDAMERICAN ENERGY CO. MEC,MADISON-ORIENT 345KV,ACTIVE,2022-09-14 04:00:00+00:00,47.86858316221766,300.0,WIND,WIND TURBINE,NRIS,0.4451988986165754,3,Moderate risk,6,7.180287474332649,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,6.354086242299793,6.545071868583162,9,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,True
J2272,IA,IA,CLINTON,WEST,ITC MIDWEST,CALAMUS EAST,ACTIVE,2021-07-22 04:00:00+00:00,61.634496919917865,250.0,HYBRID,SOLAR/BATTERY,NRIS,0.46706382774129035,4,Moderate risk,5,9.0,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,6.199999999999999,6.5,10,Larger requested MW is associated with historical withdrawal risk,Study Group (WEST) is a historical context feature,,True
J3655,IA,IA,DALLAS,WEST,MIDAMERICAN ENERGY CO. MEC,OVERLAND TRAIL - FALLOW AVENUE 345.0KV,ACTIVE,2024-04-17 04:00:00+00:00,28.78028747433265,200.0,WIND,WIND TURBINE,ERIS,0.331246899806272,2,Lower risk,7,4.317043121149897,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,6.195112936344969,6.329260780287474,11,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,True
J3701,IA,IA,TAYLOR,WEST,MIDAMERICAN ENERGY CO. MEC,ORIENT - NORTHBORO 345.0KV,ACTIVE,2024-04-18 04:00:00+00:00,28.747433264887064,400.0,WIND,WIND TURBINE,ERIS,0.32713731353013453,2,Lower risk,7,4.312114989733059,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,6.193634496919917,6.328028747433265,12,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,True
J3713,IA,IA,WAPELLO,WEST,ITC MIDWEST,OTTUMWA GENERATION - WOODY 161KV,ACTIVE,2024-04-18 04:00:00+00:00,28.747433264887064,200.0,WIND,WIND TURBINE,ERIS,0.3314083425708537,2,Lower risk,7,4.312114989733059,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,6.193634496919917,6.328028747433265,13,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (WIND) reflects a historical association,True
R5069,IA,IA,LINN,,ITC MIDWEST,DUANE ARNOLD (ARNOLD 5),ACTIVE,2025-08-26 04:00:00+00:00,12.484599589322382,200.0,NUCLEAR,NUCLEAR,NRIS,0.3029526960880928,1,Lower risk,8,1.8726899383983573,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,6.161806981519507,6.218172484599589,14,Larger requested MW is associated with historical withdrawal risk,Study Group (nan) is a historical context feature,,True
R5070,IA,IA,LINN,,ITC MIDWEST,DUANE ARNOLD (ARNOLD 5),ACTIVE,2025-08-26 04:00:00+00:00,12.484599589322382,64.0,NUCLEAR,NUCLEAR,,0.30966929985950964,1,Lower risk,8,1.8726899383983573,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,6.161806981519507,6.218172484599589,15,Study Group (nan) is a historical context feature,,,True
R5071,IA,IA,LINN,,ITC MIDWEST,DUANE ARNOLD (ARNOLD 5),ACTIVE,2025-08-26 04:00:00+00:00,12.484599589322382,251.0,NUCLEAR,NUCLEAR,,0.30161728707451174,1,Lower risk,8,1.8726899383983573,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,6.161806981519507,6.218172484599589,16,Larger requested MW is associated with historical withdrawal risk,Study Group (nan) is a historical context feature,,True
R5072,IA,IA,LINN,,ITC MIDWEST,DUANE ARNOLD (ARNOLD 5),ACTIVE,2025-08-26 04:00:00+00:00,12.484599589322382,100.0,NUCLEAR,NUCLEAR,NRIS,0.3070373359274718,1,Lower risk,8,1.8726899383983573,7.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,6.161806981519507,6.218172484599589,17,Study Group (nan) is a historical context feature,,,True
